Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,Close_norm
2023-11-15,56.842,67.228,56.16,65.506,64787365.0,SOL,4009528121.012,4963988,0.0001662766666666,60.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,15.228060300093226,0.1417431116070175,0.2204205253192444
2023-11-16,65.506,68.356,56.4,57.842,66625919.0,SOL,4191880623.346,5269861,0.00025532,70.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-11.699691631300958,-0.1244265861000276,0.1899985312972614
2023-11-17,57.842,60.618,54.093,58.49,57680465.0,SOL,3327328329.096,4408484,0.0001,63.0,482278505.8463265,536644.0,43669781.8707609,1d,1.1202932125445209,0.0111406440556241,0.1925707458231285
2023-11-18,58.498,59.4,54.7,58.581,35164566.0,SOL,2018459560.851,2650582,0.0001,69.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.1555821507950083,0.0015546124715352,0.1929319673074709
2023-11-19,58.581,62.151,56.576,61.099,35510319.0,SOL,2128896662.203,2594931,0.0001,66.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,4.29832198152984,0.0420850875050341,0.202927084863232
2023-11-20,61.099,61.358,55.961,56.603,42246854.0,SOL,2487953681.91,2951882,0.0001,69.0,533721546.4699348,640670.0,45344546.35534512,1d,-7.358549239758416,-0.0764335120934353,0.185080361856599
2023-11-21,56.603,57.411,51.2,51.682,54102492.0,SOL,2959068692.336,3870083,0.0001,71.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-8.693885483101605,-0.0909524289221333,0.165546615434081
2023-11-22,51.684,58.923,51.479,57.579,36385358.0,SOL,2016123471.45,2425628,0.0001,62.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,11.410162145427805,0.1080483594759155,0.1889545615128432
2023-11-23,57.575,59.688,56.121,56.537,28977898.0,SOL,1671040805.685,1984309,0.0001,66.0,472632935.7294,587706.0,42565103.66364608,1d,-1.80968755970059,-0.0182626268148127,0.1848183770437793
2023-11-24,56.539,58.84,56.196,56.869,23562196.0,SOL,1357558047.62,1642505,0.0001,66.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.587226064347246,0.0058550861236452,0.1861362400416
2023-11-25,56.869,59.869,55.63,58.83,21994291.0,SOL,1285781111.069,1492867,0.0001,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,3.4482758620689724,0.0339015516756814,0.1939203645558365
